ID,Edad,Ciudad,Puntaje,Ingreso
8621,38,CDMX,65,43717
8622,58,CDMX,68,38573
8623,27,Monterrey,54,11352
8624,26,Guadalajara,61,44238
8625,32,Puebla,78,28030
8626,19,Monterrey,54,38046
8627,42,Monterrey,91,6405
8628,30,CDMX,66,46747
8629,51,Toluca,96,12150
8630,51,Puebla,57,34623
8631,52,Guadalajara,89,22716
8632,55,Monterrey,89,13065
8633,20,Puebla,79,17564
8634,59,CDMX,59,24531
8635,23,Monterrey,69,45760
8636,36,Monterrey,94,8449
8637,20,CDMX,65,38200
8638,35,CDMX,90,38777
8639,56,CDMX,65,12279
8640,26,Puebla,91,49809
8641,29,Puebla,52,10191
8642,22,Puebla,72,13508
8643,20,Toluca,71,10307
8644,28,Monterrey,77,9216
8645,47,Puebla,95,6365
8646,21,Toluca,94,44564
8647,22,Monterrey,85,14127
8648,18,Puebla,53,24902
8649,44,CDMX,87,49747
8650,45,Guadalajara,73,40536
8651,46,Puebla,68,5495
8652,35,Guadalajara,60,8592
8653,29,Puebla,89,7232
8654,30,CDMX,95,45816
8655,58,Guadalajara,89,24319
8656,19,Toluca,95,19667
8657,54,CDMX,88,18000
8658,62,Guadalajara,67,11719
8659,33,Guadalajara,61,9445
8660,41,CDMX,63,40135
8661,52,CDMX,96,15776
8662,39,CDMX,67,44323
8663,53,Monterrey,93,22289
8664,28,Toluca,91,16419
8665,63,Puebla,61,12900
8666,46,Guadalajara,89,31403
8667,52,Puebla,76,33298
8668,32,CDMX,55,32156
8669,48,Toluca,73,42365
8670,59,Toluca,82,29037
8671,58,Monterrey,94,10009
8672,60,CDMX,65,12235
8673,33,Guadalajara,99,31091
8674,27,Monterrey,61,45726
8675,49,CDMX,80,43056
8676,19,Monterrey,86,43904
8677,41,Puebla,62,16195
8678,40,CDMX,57,44374
8679,19,Guadalajara,87,31248
8680,55,Guadalajara,52,31226
8681,48,CDMX,69,25779
8682,57,Monterrey,53,15666
8683,43,Toluca,93,25379
8684,46,CDMX,94,36709
8685,20,Guadalajara,51,47850
8686,31,Puebla,85,46266
8687,42,Guadalajara,72,35818
8688,18,Toluca,94,45537
8689,20,Guadalajara,68,35949
8690,43,Toluca,89,30853
8691,35,CDMX,57,39195
8692,26,Guadalajara,65,26997
8693,55,Monterrey,92,40870
8694,40,Monterrey,67,39114
8695,38,Guadalajara,85,46588
8696,18,Guadalajara,73,34871
8697,38,Puebla,50,6961
8698,44,Guadalajara,50,42380
8699,59,Puebla,95,47507
8700,23,Puebla,85,10690
8701,61,Puebla,60,20168
8702,53,Puebla,67,10458
8703,45,CDMX,65,31942
8704,62,Monterrey,66,15033
8705,34,Puebla,73,13047
8706,57,Monterrey,83,9902
8707,20,Puebla,53,6496
8708,29,Monterrey,84,32664
8709,56,Guadalajara,64,47203
8710,29,Guadalajara,51,9582
8711,19,Monterrey,80,34482
8712,63,Puebla,58,39811
8713,39,CDMX,59,41144
8714,40,Monterrey,74,46476
8715,47,Toluca,54,36872
8716,22,CDMX,63,22218
8717,26,Toluca,91,22007
8718,38,Monterrey,97,25366
8719,28,Puebla,87,34827
8720,22,Toluca,89,43208
8721,52,Monterrey,51,38264
8722,44,CDMX,67,36607
8723,19,Puebla,78,32005
8724,41,Toluca,69,48223
8725,48,Monterrey,57,36475
8726,50,Puebla,86,21926
8727,56,Puebla,98,38683
8728,47,Guadalajara,97,23185
8729,63,Puebla,75,16274
8730,54,Monterrey,86,38947
8731,45,CDMX,98,48215
8732,48,Guadalajara,53,39839
8733,28,Monterrey,82,46766
8734,40,Monterrey,71,32314
8735,19,Monterrey,55,44913
8736,57,Toluca,82,47494
8737,58,Toluca,77,35288
8738,44,CDMX,73,30892
8739,52,Monterrey,53,30682
8740,19,Toluca,51,6589
8741,56,Toluca,62,35809
8742,54,Toluca,95,23870
8743,38,CDMX,98,13679
8744,22,CDMX,60,13803
8745,62,Monterrey,84,47357
8746,38,Guadalajara,88,44982
8747,46,Monterrey,59,48153
8748,37,Toluca,92,32650
8749,55,Toluca,59,14529
8750,37,Puebla,57,33998
8751,42,Monterrey,54,15392
8752,19,Toluca,72,42265
8753,49,Toluca,83,9583
8754,43,Guadalajara,96,31690
8755,23,Puebla,81,15328
8756,58,Monterrey,65,26638
8757,20,CDMX,53,21238
8758,50,Monterrey,77,44113
8759,18,Monterrey,97,27955
8760,22,Guadalajara,93,26682
8761,30,Monterrey,63,21462
8762,36,Guadalajara,61,10652
8763,29,Guadalajara,70,21761
8764,42,Toluca,97,35235
8765,52,CDMX,65,29351
8766,29,Guadalajara,93,16176
8767,47,Puebla,51,43709
8768,22,Puebla,72,38914
8769,51,CDMX,78,30639
8770,39,Guadalajara,95,7216
8771,56,CDMX,92,32415
8772,30,Toluca,58,37657
8773,64,Puebla,56,43217
8774,20,Monterrey,78,22847
8775,37,Puebla,93,22900
8776,48,Guadalajara,66,16242
8777,22,CDMX,58,36073
8778,41,Puebla,55,42191
8779,57,Monterrey,93,22910
8780,50,Monterrey,69,33186
8781,25,CDMX,59,19978
8782,41,CDMX,58,18606
8783,37,Puebla,61,37031
8784,33,Guadalajara,82,12421
8785,29,Toluca,81,7548
8786,30,Monterrey,83,12252
8787,62,CDMX,68,17849
8788,59,Toluca,82,9608
8789,56,Toluca,97,30091
8790,42,Toluca,65,11745
8791,63,Guadalajara,99,40830
8792,49,CDMX,99,43049
8793,41,Monterrey,72,42530
8794,64,CDMX,75,35222
8795,61,Puebla,94,14640
8796,26,Monterrey,93,38734
8797,57,CDMX,90,27078
8798,40,Monterrey,86,37875
8799,30,Puebla,58,28565
8800,49,Monterrey,79,49054
8801,32,Toluca,62,46582
8802,53,Guadalajara,97,5509
8803,22,Puebla,91,11815
8804,39,Monterrey,65,47024
8805,33,Puebla,95,47398
8806,58,Toluca,51,41639
8807,27,Guadalajara,80,37408
8808,41,Puebla,92,27892
8809,35,Toluca,68,18276
8810,35,Toluca,60,44932
8811,24,Toluca,63,8500
8812,21,Monterrey,96,17546
8813,43,CDMX,74,45526
8814,22,Puebla,56,20042
8815,33,CDMX,64,43838
8816,52,Toluca,79,43153
8817,43,CDMX,80,5229
8818,35,Toluca,73,29725
8819,46,Toluca,74,38677
8820,40,Guadalajara,57,16720
8821,31,Guadalajara,79,36879
8822,32,CDMX,85,22018
8823,50,Puebla,99,36118
8824,42,CDMX,63,9717
8825,38,Puebla,78,23574
8826,34,CDMX,76,18235
8827,40,Monterrey,99,10189
8828,60,Monterrey,85,26323
8829,34,Puebla,83,28465
8830,31,Guadalajara,70,41242
8831,46,Puebla,87,16972
8832,37,CDMX,60,44962
8833,47,Toluca,82,6865
8834,36,Monterrey,64,38066
8835,56,Toluca,61,41493
8836,30,Monterrey,73,32967
8837,35,CDMX,99,9540
8838,40,Monterrey,86,32773
8839,63,Puebla,60,48065
8840,50,Toluca,68,17464
8841,56,Toluca,50,42582
8842,57,CDMX,66,18596
8843,35,Toluca,89,36385
8844,26,CDMX,65,20386
8845,50,Guadalajara,75,24906
8846,49,Puebla,92,25802
8847,34,Monterrey,92,11818
8848,36,Monterrey,64,45930
8849,44,Monterrey,57,43257
8850,23,Guadalajara,79,43853
8851,52,Puebla,63,14037
8852,54,Toluca,82,9185
8853,51,Toluca,91,41994
8854,37,Puebla,56,29480
8855,42,Puebla,67,12692
8856,21,Monterrey,61,24999
8857,27,Toluca,51,11805
8858,27,Puebla,99,8157
8859,41,Toluca,78,39873
8860,38,Puebla,70,42944
8861,28,CDMX,56,38761
8862,44,Monterrey,76,18705
8863,33,Puebla,61,24480
8864,43,Guadalajara,69,37957
8865,47,Puebla,63,36678
8866,33,CDMX,59,31699
8867,24,Guadalajara,90,31994
8868,33,Guadalajara,72,34570
8869,52,Puebla,79,24282
8870,33,CDMX,96,17793
8871,57,Guadalajara,80,31542
8872,29,Monterrey,59,25633
8873,52,Monterrey,68,44814
8874,38,Toluca,68,20637
8875,60,Toluca,93,24795
8876,53,CDMX,72,33522
8877,34,Guadalajara,93,14238
8878,49,Monterrey,90,32149
8879,58,Monterrey,81,48886
8880,23,CDMX,69,31534
8881,41,Guadalajara,53,14256
8882,44,CDMX,82,5517
8883,37,Puebla,97,17425
8884,42,Monterrey,50,26602
8885,19,CDMX,62,19676
8886,26,CDMX,52,26819
8887,45,Puebla,61,15781
8888,55,Toluca,78,23656
8889,20,Monterrey,80,40076
8890,37,CDMX,90,30678
8891,23,Monterrey,85,9792
8892,56,Toluca,51,16955
8893,50,CDMX,71,13268
8894,18,Puebla,71,23693
8895,54,Monterrey,90,45676
8896,23,Puebla,80,30601
8897,62,Toluca,94,31640
8898,51,Toluca,63,9439
8899,64,Monterrey,78,18227
8900,32,Toluca,84,48701
8901,62,Guadalajara,99,34517
8902,43,Monterrey,58,34702
8903,31,Guadalajara,96,11389
8904,24,Toluca,81,33575
8905,63,Monterrey,76,49188
8906,48,Guadalajara,59,24942
8907,41,Toluca,74,29392
8908,48,CDMX,98,22229
8909,46,CDMX,94,30268
8910,59,Puebla,82,17240
8911,49,CDMX,60,36000
8912,34,Guadalajara,86,6332
8913,31,CDMX,58,16229
8914,57,Monterrey,56,11300
8915,53,Monterrey,56,22658
8916,41,Monterrey,83,44934
8917,62,CDMX,68,30820
8918,44,CDMX,69,5337
8919,42,Puebla,99,41062
8920,49,Toluca,91,34906
8921,35,Puebla,74,18445
8922,63,Guadalajara,54,6867
8923,35,Monterrey,97,33581
8924,54,CDMX,78,28298
8925,43,Toluca,76,5494
8926,26,Toluca,74,9642
8927,52,CDMX,86,41654
8928,25,Puebla,64,13352
8929,37,Toluca,97,7036
8930,59,Puebla,53,19722
8931,39,CDMX,63,21186
8932,36,Puebla,98,47467
8933,47,Monterrey,66,26467
8934,45,CDMX,70,30951
8935,52,CDMX,65,7281
8936,60,Toluca,75,35695
8937,28,Toluca,58,47828
8938,48,Toluca,51,6601
8939,56,Monterrey,92,49787
8940,53,Monterrey,64,49440
8941,47,Guadalajara,84,6299
8942,40,CDMX,73,19794
8943,36,Toluca,97,35148
8944,29,CDMX,87,34713
8945,32,Puebla,63,21026
8946,48,Monterrey,86,36097
8947,60,Guadalajara,86,23430
8948,54,Puebla,55,40649
8949,54,CDMX,67,26858
8950,32,Monterrey,71,23582
8951,46,Toluca,67,8332
8952,60,Puebla,51,38871
8953,43,Monterrey,81,8177
8954,61,CDMX,66,33170
8955,19,CDMX,50,49434
8956,37,Puebla,58,35603
8957,32,Puebla,62,39945
8958,21,Puebla,85,25885
8959,39,Guadalajara,86,43809
8960,55,Toluca,79,34728
8961,40,Monterrey,80,13727
8962,43,CDMX,72,19532
8963,28,CDMX,99,44828
8964,45,Toluca,77,30645
8965,19,Puebla,59,29708
8966,25,Puebla,74,21647
8967,46,CDMX,85,20956
8968,28,Toluca,75,44736
8969,54,CDMX,75,23436
8970,35,Puebla,94,42714
8971,31,Monterrey,62,20068
8972,27,Puebla,66,27209
8973,52,Monterrey,89,18732
8974,26,Guadalajara,53,27428
8975,52,Toluca,72,9089
8976,28,Guadalajara,84,35788
8977,61,Puebla,60,32423
8978,29,Toluca,61,38125
8979,20,Puebla,58,18999
8980,56,Toluca,64,43273
8981,31,Toluca,94,13942
8982,45,Puebla,86,20840
8983,28,Puebla,54,8250
8984,56,Toluca,68,7258
8985,42,Toluca,60,46870
8986,38,Puebla,58,38351
8987,27,Puebla,84,24822
8988,60,CDMX,99,19501
8989,32,CDMX,76,15768
8990,36,CDMX,62,30728
8991,39,Guadalajara,61,23167
8992,38,Toluca,58,25916
8993,61,Monterrey,91,10117
8994,49,Guadalajara,77,45706
8995,40,Toluca,62,15333
8996,30,Monterrey,69,37302
8997,22,CDMX,62,19922
8998,21,Monterrey,76,44514
8999,45,Puebla,75,23517
9000,31,Puebla,78,30317
9001,25,Toluca,78,11120
9002,26,Guadalajara,71,7477
9003,52,CDMX,58,26342
9004,54,Toluca,73,11137
9005,38,CDMX,91,40644
9006,35,Puebla,68,37810
9007,50,Guadalajara,87,43597
9008,25,Guadalajara,80,13595
9009,34,Puebla,88,30902
9010,60,Monterrey,64,48176
9011,48,Guadalajara,81,27730
9012,51,Monterrey,95,44617
9013,23,CDMX,97,11686
9014,39,Guadalajara,95,48109
9015,31,Puebla,78,34113
9016,20,Monterrey,83,36926
9017,29,CDMX,58,20661
9018,53,CDMX,84,39654
9019,29,Guadalajara,55,6303
9020,62,Guadalajara,86,22496
9021,19,Toluca,63,27424
9022,19,Toluca,96,12452
9023,32,Guadalajara,99,31474
9024,40,Toluca,98,43886
9025,46,Puebla,58,36873
9026,34,Puebla,68,46207
9027,49,Toluca,72,49220
9028,24,Guadalajara,90,19426
9029,47,Puebla,77,38335
9030,45,CDMX,65,35541
9031,31,Guadalajara,75,14380
9032,61,Monterrey,87,39121
9033,47,Monterrey,89,16804
9034,34,Guadalajara,74,30556
9035,49,Toluca,84,9965
9036,63,Puebla,54,5168
9037,23,Puebla,56,49124
9038,41,Guadalajara,72,7671
9039,23,CDMX,74,21762
9040,44,Toluca,50,34904
9041,35,CDMX,71,6932
9042,41,Guadalajara,53,19213
9043,54,Guadalajara,77,37961
9044,41,CDMX,97,29839
9045,55,Monterrey,63,34942
9046,51,Guadalajara,82,35325
9047,57,Toluca,53,31047
9048,64,CDMX,91,15207
9049,32,Monterrey,60,35435
9050,28,CDMX,88,9616
9051,39,Monterrey,81,42782
9052,41,Monterrey,53,12878
9053,18,Toluca,50,19814
9054,35,Guadalajara,75,22684
9055,61,Monterrey,82,40968
9056,29,Guadalajara,66,8373
9057,60,Toluca,76,30149
9058,45,Guadalajara,91,47497
9059,57,Puebla,54,39151
9060,24,Monterrey,56,20178
9061,40,Toluca,74,30956
9062,38,CDMX,57,45692
9063,51,Toluca,83,49119
9064,28,Monterrey,90,31099
9065,39,Toluca,53,9991
9066,59,CDMX,61,10202
9067,52,Puebla,80,25316
9068,46,Monterrey,60,34695
9069,59,Monterrey,86,8622
9070,45,Toluca,93,46855
9071,35,Guadalajara,85,6610
9072,31,Guadalajara,94,46572
9073,35,CDMX,71,21988
9074,45,Puebla,50,35326
9075,41,Puebla,99,5620
9076,25,Toluca,53,20335
9077,59,Toluca,85,7602
9078,62,Guadalajara,57,31759
9079,25,Puebla,74,25184
9080,21,Puebla,77,44866
9081,44,Puebla,87,27922
9082,53,CDMX,85,37923
9083,22,CDMX,85,45928
9084,50,Toluca,92,20398
9085,51,Guadalajara,90,32929
9086,47,Monterrey,95,44449
9087,25,Guadalajara,53,20903
9088,56,CDMX,62,16309
9089,64,CDMX,87,40483
9090,43,Toluca,94,42107
9091,54,Monterrey,74,13070
9092,51,Puebla,52,38217
9093,24,Monterrey,81,34425
9094,57,Monterrey,88,20106
9095,45,Monterrey,50,38837
9096,56,Toluca,60,9017
9097,56,CDMX,51,34420
9098,45,Puebla,54,33167
9099,31,Monterrey,71,40587
9100,55,Puebla,95,18582
9101,21,Monterrey,62,18867
9102,59,CDMX,97,23669
9103,35,Puebla,72,15227
9104,61,Guadalajara,96,47150
9105,42,CDMX,80,20947
9106,24,Puebla,84,16932
9107,55,Monterrey,87,15985
9108,45,Monterrey,90,11375
9109,22,CDMX,84,20805
9110,20,CDMX,94,22107
9111,61,Monterrey,62,47401
9112,48,Puebla,56,43041
9113,64,Guadalajara,54,12535
9114,59,Toluca,78,42588
9115,37,CDMX,57,21470
9116,36,Monterrey,57,29081
9117,28,Puebla,56,11846
9118,57,CDMX,68,9149
9119,20,Puebla,88,42929
9120,40,CDMX,72,41188
9121,24,Monterrey,85,34925
9122,40,Puebla,91,8212
9123,24,Monterrey,81,8922
9124,63,Puebla,94,35544
9125,51,CDMX,53,37065
9126,59,Toluca,79,32065
9127,36,Toluca,91,27694
9128,26,Guadalajara,88,11042
9129,35,Guadalajara,54,13013
9130,58,Monterrey,52,36285
9131,62,Puebla,71,47446
9132,59,Guadalajara,77,29648
9133,42,CDMX,71,8754
9134,31,Toluca,71,16187
9135,61,Puebla,83,42133
9136,42,Toluca,78,5546
9137,36,Puebla,92,41497
9138,56,Guadalajara,91,45118
9139,32,Guadalajara,62,39736
9140,33,Monterrey,56,35599
9141,44,Puebla,59,9516
9142,57,CDMX,77,6259
9143,27,Guadalajara,53,28376
9144,21,Monterrey,81,29140
9145,36,Guadalajara,71,24317
9146,45,Toluca,69,7509
9147,38,Guadalajara,97,49968
9148,64,Puebla,69,17264
9149,31,Monterrey,55,22946
9150,50,Puebla,58,36635
9151,27,CDMX,77,15277
9152,36,CDMX,62,31365
9153,47,Guadalajara,80,29459
9154,39,Monterrey,88,8669
9155,20,Monterrey,99,35564
9156,54,Monterrey,63,23865
9157,58,Monterrey,71,49390
9158,35,Guadalajara,86,21588
9159,28,Puebla,94,20040
9160,19,Guadalajara,73,22125
9161,29,Puebla,57,35759
9162,23,Toluca,64,48848
9163,60,Toluca,90,33070
9164,57,Puebla,55,12049
9165,61,Guadalajara,72,20516
9166,46,CDMX,74,42031
9167,47,Guadalajara,80,9737
9168,19,CDMX,95,21027
9169,26,Guadalajara,78,44598
9170,64,Monterrey,72,15015
9171,19,Monterrey,59,41965
9172,46,Toluca,58,20095
9173,50,Toluca,98,20053
9174,27,Puebla,62,27872
9175,51,CDMX,81,36519
9176,61,Monterrey,98,49471
9177,25,Guadalajara,94,48166
9178,54,Puebla,90,28063
9179,50,Guadalajara,50,11306
9180,64,Monterrey,50,17573
9181,23,Monterrey,86,22248
9182,61,Monterrey,89,46014
9183,57,Monterrey,67,31656
9184,62,Guadalajara,85,21941
9185,36,Puebla,80,18018
9186,49,Monterrey,50,18088
9187,44,Toluca,96,25675
9188,18,Puebla,85,21124
9189,60,Toluca,58,21831
9190,50,Guadalajara,71,39589
9191,57,Monterrey,77,8819
9192,49,Puebla,75,35286
9193,22,Monterrey,59,16164
9194,34,Monterrey,96,37701
9195,25,Puebla,52,21475
9196,59,Monterrey,51,47211
9197,51,Monterrey,86,24305
9198,26,CDMX,80,16498
9199,40,CDMX,82,37869
9200,52,Puebla,81,41603
9201,24,Puebla,92,9235
9202,32,Monterrey,61,17015
9203,37,Toluca,52,19601
9204,42,Puebla,97,12509
9205,20,Monterrey,75,44484
9206,63,Toluca,63,21918
9207,41,CDMX,61,45975
9208,51,Puebla,75,46520
9209,63,Monterrey,65,40693
9210,39,CDMX,57,31959
9211,28,Guadalajara,98,5909
9212,25,CDMX,98,14605
9213,56,Monterrey,77,19505
9214,60,Toluca,56,42776
9215,52,Guadalajara,64,5118
9216,63,Guadalajara,90,33638
9217,55,Guadalajara,85,8113
9218,25,Puebla,57,49020
9219,54,Monterrey,59,43921
9220,44,Guadalajara,64,19765
9221,45,CDMX,67,22875
9222,57,Toluca,95,23480
9223,51,Monterrey,86,12944
9224,49,CDMX,90,40022
9225,32,Puebla,94,30089
9226,61,Guadalajara,92,37563
9227,34,CDMX,93,6233
9228,50,Monterrey,84,26642
9229,64,CDMX,51,33708
9230,63,Puebla,71,35937
9231,33,Toluca,64,43399
9232,46,Guadalajara,86,5129
9233,26,Monterrey,88,41484
9234,50,Guadalajara,85,23155
9235,46,Guadalajara,54,25838
9236,30,Guadalajara,97,28154
9237,38,CDMX,64,49035
9238,38,CDMX,76,35294
9239,22,Toluca,65,10273
9240,27,Puebla,85,13697
9241,23,Monterrey,87,10628
9242,30,CDMX,67,42681
9243,18,Guadalajara,84,30414
9244,37,Puebla,74,49831
9245,64,Monterrey,71,9718
9246,63,Monterrey,80,24060
9247,25,Monterrey,86,5096
9248,27,Monterrey,83,23347
9249,26,Toluca,72,43169
9250,58,Monterrey,65,35396
9251,20,Puebla,55,16058
9252,28,CDMX,64,17218
9253,29,Puebla,67,21982
9254,27,Guadalajara,87,37281
9255,42,Toluca,62,8963
9256,42,Toluca,73,30004
9257,28,Guadalajara,62,28677
9258,53,Puebla,50,49741
9259,56,Puebla,97,6324
9260,43,Guadalajara,85,32166
9261,31,Monterrey,98,48374
9262,56,Monterrey,67,29495
9263,57,CDMX,97,42932
9264,18,Puebla,82,31092
9265,21,Puebla,87,6339
9266,47,Guadalajara,92,17286
9267,29,Guadalajara,55,34235
9268,52,Monterrey,66,16595
9269,30,Puebla,53,30552
9270,48,Puebla,63,18629
9271,55,Toluca,79,44234
9272,60,CDMX,95,34925
9273,40,CDMX,69,43231
9274,21,Monterrey,57,43258
9275,33,Puebla,51,17843
9276,24,Toluca,86,37035
9277,39,Puebla,53,28988
9278,46,Guadalajara,59,37683
9279,28,Monterrey,69,37986
9280,50,CDMX,84,38301
9281,46,Puebla,97,19977
9282,56,Monterrey,59,12951
9283,29,CDMX,77,31071
9284,24,Puebla,64,14565
9285,56,Toluca,85,33715
9286,59,Monterrey,50,42109
9287,43,Puebla,71,42850
9288,57,CDMX,76,16334
9289,26,CDMX,78,31300
9290,58,Toluca,64,24369
9291,51,Monterrey,59,43362
9292,62,Monterrey,69,29401
9293,30,Puebla,71,49614
9294,53,CDMX,99,25639
9295,42,CDMX,97,22388
9296,41,Toluca,58,23506
9297,61,Toluca,81,17766
9298,34,Monterrey,66,11696
9299,19,CDMX,91,8981
9300,30,Puebla,68,21855
9301,48,Guadalajara,89,24789
9302,46,Puebla,76,5308
9303,45,Toluca,86,45463
9304,44,Puebla,83,32510
9305,32,CDMX,96,34372
9306,48,Monterrey,98,12707
9307,57,Guadalajara,59,20522
9308,32,Monterrey,79,40815
9309,50,Guadalajara,70,31497
9310,37,Guadalajara,70,35524
9311,59,CDMX,83,48959
9312,29,CDMX,58,39785
9313,54,Toluca,83,18366
9314,26,Toluca,99,42649
9315,40,Guadalajara,61,39246
9316,25,Toluca,96,31928
9317,49,CDMX,70,25581
9318,31,Toluca,69,29105
9319,44,Guadalajara,55,42638
9320,42,Monterrey,99,24843
9321,30,Puebla,94,49714
9322,38,Toluca,85,47191
9323,62,CDMX,61,10434
9324,48,Monterrey,90,38339
9325,54,CDMX,80,24973
9326,60,Toluca,51,46107
9327,22,Guadalajara,65,16635
9328,30,Puebla,50,5596
9329,45,Puebla,53,26457
9330,60,Monterrey,96,37415
9331,42,Puebla,50,33321
9332,52,Guadalajara,96,19834
9333,64,CDMX,84,42018
9334,56,Guadalajara,62,25709
9335,24,Monterrey,99,8371
9336,55,Monterrey,94,5157
9337,49,Puebla,91,21032
9338,20,Guadalajara,80,8318
9339,62,CDMX,69,18462
9340,56,Guadalajara,56,44989
9341,54,CDMX,89,13957
9342,39,CDMX,82,16843
9343,25,Guadalajara,77,7612
9344,34,Toluca,99,25946
9345,44,Guadalajara,93,17020
9346,50,CDMX,99,17773
9347,63,Monterrey,93,35247
9348,34,Monterrey,69,5443
9349,59,Puebla,81,43741
9350,29,Monterrey,58,22288
9351,63,Toluca,83,7910
9352,44,CDMX,63,49169
9353,25,Guadalajara,53,39569
9354,40,Guadalajara,78,22309
9355,59,Toluca,64,16913
9356,46,Monterrey,66,19265
9357,37,CDMX,68,33963
9358,33,Monterrey,87,34905
9359,34,Puebla,58,29235
9360,33,Monterrey,76,14426
9361,36,Puebla,98,7922
9362,25,Guadalajara,64,45323
9363,55,CDMX,86,35091
9364,55,Puebla,77,32771
9365,46,Monterrey,99,14776
9366,58,Monterrey,53,5919
9367,53,Guadalajara,70,42772
9368,43,Toluca,83,25954
9369,48,Toluca,68,25837
9370,61,Monterrey,86,14958
9371,29,Toluca,53,10575
9372,34,CDMX,86,12945
9373,32,Toluca,81,15863
9374,26,CDMX,94,20857
9375,56,Monterrey,97,37309
9376,59,Monterrey,61,27954
9377,29,Monterrey,90,38368
9378,49,Guadalajara,65,32742
9379,42,Toluca,63,17134
9380,56,Puebla,50,16580
9381,35,Puebla,81,25966
9382,32,Monterrey,70,21037
9383,49,Toluca,53,7786
9384,23,CDMX,58,24079
9385,61,Puebla,95,20231
9386,60,Monterrey,71,16840
9387,52,Puebla,61,7052
9388,51,Puebla,79,38399
9389,55,Puebla,79,8442
9390,22,Monterrey,81,6754
9391,35,Monterrey,85,48993
9392,33,Guadalajara,56,14770
9393,25,Guadalajara,66,18499
9394,42,Guadalajara,50,5025
9395,49,Puebla,63,29330
9396,43,Toluca,96,15401
9397,39,Monterrey,93,45065
9398,48,Guadalajara,93,11553
9399,60,Toluca,87,10759
9400,27,Guadalajara,75,12755
9401,29,Guadalajara,76,18384
9402,45,Toluca,94,34928
9403,23,Guadalajara,65,32478
9404,37,Puebla,95,38897
9405,22,Puebla,56,42764
9406,40,Puebla,81,37374
9407,26,CDMX,74,25529
9408,46,Guadalajara,80,43409
9409,33,CDMX,65,37368
9410,63,Monterrey,90,19371
9411,39,Toluca,63,12369
9412,25,Monterrey,74,8895
9413,37,CDMX,79,19453
9414,31,Puebla,56,9797
9415,56,Guadalajara,61,6828
9416,54,Guadalajara,52,14727
9417,51,Puebla,76,17517
9418,28,Guadalajara,95,21943
9419,57,Toluca,68,47838
9420,50,Toluca,92,31831
9421,48,Toluca,86,47044
9422,61,Monterrey,94,29814
9423,51,Puebla,91,13050
9424,24,Toluca,56,14663
9425,40,CDMX,98,11900
9426,63,Toluca,65,43355
9427,24,Monterrey,81,26796
9428,42,CDMX,57,20784
9429,20,Puebla,98,42380
9430,55,Puebla,62,8683
9431,37,Toluca,60,13396
9432,51,CDMX,69,12347
9433,61,CDMX,67,24984
9434,61,Toluca,86,48097
9435,47,Toluca,55,28027
9436,34,Guadalajara,69,22597
9437,27,Guadalajara,81,19072
9438,52,Toluca,95,17026
9439,37,Monterrey,93,40859
9440,35,Guadalajara,78,45966
9441,62,Toluca,53,36041
9442,61,CDMX,56,35987
9443,44,Guadalajara,92,8498
9444,53,Monterrey,69,37256
9445,40,Puebla,83,19905
9446,49,CDMX,85,43274
9447,27,Monterrey,56,29839
9448,28,Monterrey,82,7137
9449,55,Monterrey,64,20946
9450,23,CDMX,81,29508
9451,58,Monterrey,71,20620
9452,64,Puebla,89,19823
9453,51,Guadalajara,78,41633
9454,53,CDMX,74,10460
9455,54,Monterrey,54,42264
9456,34,Toluca,63,44666
9457,57,Guadalajara,99,40314
9458,57,CDMX,84,42697
9459,29,Toluca,51,17722
9460,38,Toluca,74,29694
9461,57,Monterrey,65,12214
9462,36,CDMX,95,36911
9463,20,Monterrey,65,18310
9464,35,Puebla,60,40163
9465,36,Toluca,98,29055
9466,64,Puebla,84,19874
9467,23,Monterrey,72,32943
9468,33,Guadalajara,54,36917
9469,25,Toluca,84,6702
9470,35,Guadalajara,78,25058
9471,60,CDMX,96,46262
9472,56,Toluca,54,19537
9473,29,Puebla,52,17259
9474,62,Guadalajara,55,20892
9475,27,CDMX,72,25635
9476,24,Toluca,95,33544
9477,63,CDMX,51,5013
9478,18,Puebla,67,49488
9479,53,Toluca,79,47156
9480,38,CDMX,87,42308
9481,54,Monterrey,54,13090
9482,41,Toluca,95,7169
9483,42,Toluca,98,49528
9484,24,Toluca,60,15423
9485,59,Toluca,50,47803
9486,34,Monterrey,59,33452
9487,46,Puebla,90,13017
9488,47,Monterrey,93,48678
9489,24,Monterrey,75,37948
9490,50,CDMX,82,30993
9491,24,Guadalajara,76,41232
9492,41,Guadalajara,99,16611
9493,28,CDMX,61,37219
9494,26,Monterrey,51,35860
9495,29,CDMX,50,26063
9496,52,Toluca,50,19065
9497,21,CDMX,82,29324
9498,53,CDMX,71,6286
9499,45,Toluca,61,39958
9500,30,Guadalajara,88,46666
9501,40,Toluca,85,49177
9502,36,Puebla,70,29869
9503,59,CDMX,69,10628
9504,54,CDMX,85,34093
9505,56,Guadalajara,75,5660
9506,41,Monterrey,96,24562
9507,33,Toluca,80,8389
9508,50,Monterrey,50,48066
9509,29,Puebla,87,40831
9510,51,Toluca,63,40608
9511,24,Puebla,75,15770
9512,28,Puebla,95,31627
9513,48,Puebla,91,11146
9514,46,Toluca,56,27945
9515,30,Toluca,61,48913
9516,48,Guadalajara,73,29944
9517,19,CDMX,68,22280
